id,label,department,orcid,disciplines,publications,citations,impact_factor,supervisorships
406730,Urszula Kaźmierczak,W06,0000-0003-2939-2418,"['inżynieria środowiska', 'górnictwo i energetyka']",100,12,21.354,0
474730,Anna J. Musiał,W11,0000-0001-9602-8929,['nauki fizyczne'],42,63,66.199,0
600482,Marcin Rychlik,W10,0000-0002-4854-3704,['inżynieria mechaniczna'],23,0,4.309,0
800783,Anna Czarnecka,W08,Nieznane,[],20,0,0,0
903831,Marta Pawłyk,Nieznane,Nieznane,[],1,0,0,0
354430,Adam Kurzawa,W10,0000-0001-5448-8062,['inżynieria mechaniczna'],74,16,18.034,0
802151,Bartosz Adamiczka,W01,Nieznane,[],7,0,0,0
095606,Witold Pytel,W06,0000-0002-3687-2957,"['inżynieria środowiska', 'górnictwo i energetyka']",98,17,4.825,3
800281,Ewelina Fabiańczyk,W06,Nieznane,[],6,0,0,0
802668,Krzysztof Fuławka*,W06,0000-0002-0534-0712,[],16,0,0,0
405040,Arkadiusz Górski,W08,0000-0003-3595-9820,['nauki o zarządzaniu i jakości'],49,0,0,0
903837,Sylwia Trzeciak,W08,Nieznane,[],1,0,0,0
439210,Marcin Maleszka,W08,0000-0001-6989-2906,['informatyka techniczna i telekomunikacja'],44,36,12.406,0
357422,Krzysztof Balcerek,W01,Nieznane,[],22,0,0,0
454590,Paweł A. Pach,W01,0000-0001-9733-1516,['architektura i urbanistyka'],29,0,0,0
130958,Marek Skorupski,W01,Nieznane,[],18,0,0,0
349137,Tomasz Myczkowski,W01,Nieznane,[],29,0,0,0
802876,Mateusz Więcek,PRD,Nieznane,[],3,0,0,0
347016,Jacek Wiszniowski,W01,0000-0003-2699-3701,['architektura i urbanistyka'],34,0,0,0
802179,Mateusz Korzonek,W05,0000-0002-8278-2143,[],19,0,26.273,0
600124,Karol Wróbel,W05,0000-0002-7095-1384,"['automatyka', 'elektronika i elektrotechnika']",28,0,5.414,0
600121,Piotr Gajewski,W05,0000-0002-2482-2776,"['automatyka', 'elektronika i elektrotechnika']",24,12,0,0
043315,Krzysztof Pieńkowski,W05,0000-0002-7723-8258,"['automatyka', 'elektronika i elektrotechnika']",164,37,0.486,4
903248,Jadwiga Tokar,W03,Nieznane,[],4,0,3.277,0
800419,Maciej Grabowski,W09,Nieznane,[],14,0,1.465,0
447550,Wojciech M. Wodo,W11,0000-0002-0237-2882,['informatyka techniczna i telekomunikacja'],30,1,0,0
340804,Zbigniew Wacławek,W05,0000-0002-6246-1764,[],81,51,0.242,0
343755,Izabela Mironowicz,W01,Nieznane,[],135,21,3.926,0
802344,Joanna Kania,W01,Nieznane,[],6,0,0,0
337473,Maurycy Kin,W04,0000-0001-5107-9327,"['automatyka', 'elektronika i elektrotechnika', 'informatyka techniczna i telekomunikacja']",155,23,2.865,0
411710,Piotr K. Grzempowski,W02,0000-0003-0162-8759,['inżynieria lądowa i transport'],26,28,5.600,0
465870,Ewa Sudoł,W06,0000-0001-5921-9005,['inżynieria lądowa i transport'],11,1,0,0
483430,Marcin K. Zając,W06,0000-0003-0723-3328,[],6,1,0,0
800719,Hossein Yazdani,W08,Nieznane,[],8,0,0,0
131638,Halina Kwaśnicka,W08,0000-0002-4368-4110,['informatyka techniczna i telekomunikacja'],216,186,29.819,9
600300,Krzysztof Kwoka,W12,0000-0001-8482-301X,"['automatyka', 'elektronika i elektrotechnika']",4,4,7.498,0
802447,Paulina Szymanowska,W12,0000-0001-9304-1183,[],4,0,6.842,0
432200,Michał Kowalski,W08,0000-0001-9843-5122,['nauki o zarządzaniu i jakości'],52,3,1.000,0
144962,Ewa Rysiakiewicz-Pasek,W11,0000-0002-0830-272X,['nauki fizyczne'],176,253,83.265,0
802464,Piotr Chmielewski,W09,Nieznane,[],5,0,0.310,0
410130,Wiesław Wróblewski,W09,0000-0002-5582-4870,['inżynieria mechaniczna'],42,2,1.724,0
488300,Paweł S. Sokołowski,W10,0000-0003-2425-2643,['inżynieria mechaniczna'],43,89,25.773,0
145330,Stefan Kozerski,W10,0000-0002-5181-654X,['inżynieria mechaniczna'],142,232,23.492,0
142814,Marek Młyńczak,W10,0000-0002-8428-405X,['inżynieria mechaniczna'],199,51,1.806,2
802092,Magdalena Żulpo,W11,Nieznane,[],15,0,4.367,0
458350,Joanna Balbus,W13,0000-0003-2336-1370,['matematyka'],27,7,11.689,0
424100,Krystian Kubica,W11,0000-0002-8814-0715,['inżynieria biomedyczna'],64,210,25.862,3
500580,Vitalii Kutia,W10,0000-0002-9489-7423,['inżynieria mechaniczna'],16,2,0,0
446740,Bolesław Jodkowski,W10,Nieznane,[],13,0,0,0
436950,Marcin Korzeniowski,W10,0000-0003-1231-2899,['inżynieria mechaniczna'],90,54,16.513,0
432670,Andrzej Postawa,PRD,0000-0002-5121-4485,"['nauki o komunikacji społecznej i mediach', 'pedagogika']",22,0,0,0
438690,Andrzej Stachno,W04,0000-0002-1678-8037,"['automatyka', 'elektronika i elektrotechnika']",26,0,0,0
600441,Martyna M. Mokrzecka,W01,0000-0003-3568-3801,['architektura i urbanistyka'],17,0,0,0
482990,Maria M. Legut-Pintal,W01,0000-0001-6406-1038,['architektura i urbanistyka'],28,1,0,0
404760,Grażyna Hryncewicz-Lamber,W01,Nieznane,[],87,1,0,0
443060,Aleksander Mariański,W08,0000-0003-0638-196X,['informatyka techniczna i telekomunikacja'],12,0,0,0
439150,Katarzyna A. Walecka-Jankowska,W08,0000-0002-2764-6763,['nauki o zarządzaniu i jakości'],60,3,0,0
401520,Anna Zgrzywa-Ziemak,W08,0000-0002-6904-8040,['nauki o zarządzaniu i jakości'],67,3,0.130,0
427030,Katarzyna Zagożdżon,W06,0000-0002-4690-5302,"['inżynieria środowiska', 'górnictwo i energetyka']",60,0,1.515,0
361058,Adam Wasilewski,W08,0000-0002-1653-5005,"['nauki o zarządzaniu i jakości', 'informatyka techniczna i telekomunikacja']",42,1,0,0
448200,Maciej G. Panek,W10,0000-0001-8515-3046,['inżynieria mechaniczna'],40,0,0,0
467580,Sylwia A. Hull,W03,0000-0001-7418-260X,['inżynieria chemiczna'],22,21,8.982,0
802078,Dorota Chlebosz,W03,0000-0002-6543-6441,[],7,0,23.914,0
416720,Adam Kiersnowski,W03,0000-0003-3345-4298,['nauki chemiczne'],81,459,117.860,0
800395,Anna Grajper,W01,Nieznane,[],23,0,0,0
801854,Jarosław Bernacki,W08,Nieznane,[],10,0,0,0
355925,Grzegorz Kołaczek,W08,0000-0001-7125-0988,['informatyka techniczna i telekomunikacja'],111,52,2.484,1
404860,Adam Kasperski,W08,0000-0003-1956-1812,"['nauki o zarządzaniu i jakości', 'informatyka techniczna i telekomunikacja']",95,431,48.356,1
362059,Paweł Zieliński,W11,0000-0002-1466-2887,"['informatyka', 'informatyka techniczna i telekomunikacja']",105,560,52.500,0
802161,Magda Słowik,W02,Nieznane,[],6,0,0,0
000323,Ludwik Antal,W05,Nieznane,[],226,13,2.245,3
600122,Adam Gozdowiak,W05,0000-0001-6055-1064,"['automatyka', 'elektronika i elektrotechnika']",26,1,0,0
801690,Joanna Jaworska,W03,Nieznane,[],7,0,19.961,0
360035,Sławomir Bednarczyk,W10,0000-0002-7266-344X,['inżynieria mechaniczna'],56,29,3.586,0
455920,Krystian Krawczyk,W05,0000-0003-0442-8322,"['automatyka', 'elektronika i elektrotechnika']",47,1,4.265,0
801045,Bartłomiej Kocjan,W05,Nieznane,[],16,0,2.359,0
027478,Michał Lisowski,W16,0000-0003-0582-7317,"['automatyka', 'elektronika i elektrotechnika']",198,42,6.080,4
800068,Jan Barski,W01,Nieznane,[],17,0,0,0
801254,Katarzyna Piskorek,Nieznane,Nieznane,[],16,0,0.526,0
801812,Magdalena Wagner,W01,Nieznane,[],21,0,3.089,0
600100,Anna K. Mazur-Nowacka,W03,Nieznane,[],18,14,12.184,0
415270,Jacek Chęcmanowski,W03,0000-0001-7344-580X,['inżynieria chemiczna'],72,66,55.866,0
903684,Katarzyna Staszewska,Nieznane,Nieznane,[],1,0,2.193,0
802262,Michał Talma,W03,0000-0001-8902-097X,[],16,0,27.349,0
401990,Anna Burduk,W10,0000-0003-2181-4380,['inżynieria mechaniczna'],134,79,6.174,1
802381,Kamil Musiał,W10,0000-0002-7615-7165,[],11,0,0.609,0
802266,Mateusz Jasik,W03,Nieznane,[],1,0,1.425,0
419490,Borys Szefczyk,W03,0000-0003-0430-0193,[],30,313,81.121,0
146322,Jerzy Czmochowski,W10,0000-0001-9547-7802,['inżynieria mechaniczna'],472,197,5.192,3
350221,Artur Górski,W10,0000-0002-4669-4111,['inżynieria mechaniczna'],209,29,2.502,0
450150,Michał P. Paduchowicz,W10,0000-0001-6643-0511,['inżynieria mechaniczna'],52,7,0.904,0
084389,Wiesław Rybak,W09,0000-0002-0144-5912,"['inżynieria środowiska', 'górnictwo i energetyka']",228,192,27.594,15
600198,Anna H. Dańczak,W03,0000-0002-5327-1571,['nauki chemiczne'],6,2,10.166,0
095703,Leszek Rycerz,W03,0000-0002-2796-848X,['nauki chemiczne'],218,410,136.499,3
800294,Sebastian Dobiesz,W01,Nieznane,[],20,0,0,0
120764,Jacek Kościuk,W01,0000-0003-0623-8071,['architektura i urbanistyka'],153,21,2.534,5
438250,Bartłomiej Ćmielewski,W01,0000-0002-1035-3905,[],48,8,1.322,0
802153,Piotr Węgrzynowicz,W01,0000-0002-2133-6772,[],7,0,0,0
903686,Agata Hołowczak,Nieznane,Nieznane,[],1,0,0,0
903687,Agnieszka Manikowska,Nieznane,Nieznane,[],1,0,0,0
347265,Maciej Stojak,W01,0000-0002-5296-3293,['architektura i urbanistyka'],31,0,0,0
095510,Tomasz Ossowicz,W01,0000-0001-9979-8873,[],120,3,0,3
436520,Sylwia Ronka,W03,0000-0003-4754-1798,['nauki chemiczne'],34,98,39.738,0
